,ref_id,client_division,description,vendor,contract_value,contract_date,type,date_won,currency
106,SR3039245483 WS3043401342,Information & Technology,"For the provision of an Internet Service Provider (ISP), from August 1, 2021 to January 31, 2022. This Contract will serve as a Bridging Contract to 47020401.",beanfield technologies inc,120000.0,08/01/2021,non-competitive,,CAD
107,SR3018086407 WS3020042304 ,Fire Services,For the supply and delivery of a FGS trailer for City of Toronto's Fire Services Division.,,104465.35,06/22/2021,non-competitive,,CAD
108,SR3014133002 WS3019369622,Facilities Operations,"For the provision of Custodial Services at Union Station from June 14, 2021 to August  31, 2021.",,200000.0,07/21/2021,non-competitive,,CAD
109,SR3013450556 WS3019109339,Public Health,"For the non-exclusive supply and delivery of Dental Laboratory Services for the City of Toronto's Public,Health Division from the July 1,2021 to September 30, 2021. This Contract will serve as a Bridging Contract,to 47020866.",pearce dental laboratories,100000.0,07/01/2021,non-competitive,,CAD
110,10846,Facilities Design & Construction,"AUTHORITY: GL15.7, adopted by City Council on September 30, 2020,For the provision of Planning, Design and Conformance Consulting for the George Street Revitalization Project, all in accordance with the CONSULTING SERVICES AGREEMENT Non-Competitive Contract #24126916 made August 9, 2021.",bh architects,5965869.39,10/08/2021,non-competitive,,CAD
111,WS3035141177,Long-Term Care Homes & Services,For equipment and installation of an Enlighted IoT Sensor network at Cummer Lodge Long-Term Care Home,siemens canada limited,441016.57,09/17/2021,non-competitive,,CAD
112,11776,Corporate Security,"AMENDMENT #1 - September 24, 2021 - NCP #11776/SR #252,AUTHORITY: GL24.9, adopted by the General Government & Licensing Committee on June 29, 2021,To increase the target value of the Blanket Contract by an additional $5,009,739.75 from $500,000.00 to $5,509,739.75 (net of all taxes and charges) and to extend validity date from April 1, 2021 to September 30, 2022, at a 2.5% Consumer Price Index (CPI) increase, all in accordance with the same terms and conditions of Request for Quotation #3202-17-5080, Blanket Contract #47021453 and with the Extension Agreement made on September 21, 2021.",metscan canada ltd,5009739.75,09/24/2021,non-competitive,,CAD
113,11679,Transportation Services,"For the provision of service, maintenance, repair, and labour including materials and related components to both Weigh Scales and Automated Scale Controllers at 677 Wellington Ave and 433 Eastern Ave.",arrow scale inc,3715.0,09/22/2021,non-competitive,,CAD
114,WS3111546096,Facilities Operations,"For the annual Capital Asset Management System (CAMS) Support and Maintenance Renewal for a period of five (5) years from January 1, 2021 to December 31, 2025",powerplan canada ltd,556394.41,09/08/2021,non-competitive,,CAD
115,10942,"Parks, Forestry & Recreation","Operational Cost sharing Provisions for the Toronto Track and Field Centre at 50/50 with York University.,Per the Terms and Conditions contained in the Legal Agreement dated Dec 14, 1976 and previous Contract 47019678.",york university,752562.63,09/10/2021,non-competitive,,CAD
116,"SR3078615917, WS3086731360",Fire Services,"To implement a fire station alerting system at the new Toronto Fire Station 144 located at 2945 Keele,Street. Authority: Legal Agreement of June 29, 2012.",motorola solutions canada inc,164823.0,09/10/2021,non-competitive,,CAD
117,"SR3037410248, WS3040897962",Engineering & Construction Services - Engineering Services,"Design and Construction services for Emergency Repair at Bridge ID 106 Don Mills under MX.,Authority: Legal Agreement of June 9, 2021.",dynex construction inc,450000.0,09/08/2021,non-competitive,,CAD
118,11792,City Planning,"For the provision of the editing of raw footage of an existing video, to which Adjacent Possibilities Inc. owns the rights, all in accordance with the Letter of Agreement dated August 18, 2021.",adjacent possibilities inc,5000.0,09/09/2021,non-competitive,,CAD
119,SR3039213828,Toronto Water,Supply and delivery of ArcGIS Online Viewer Term Licenses,esri canada ltd,63824.0,08/25/2021,non-competitive,,CAD
120,WS3057720729,Information & Technology,"For a two (2)-month bridging purchase order for ServiceNow tool to manage IT Service Management processes (Incident, Major Incident, Change, Configuration and IT Asset Management) for the City of Toronto's Technology Services Division",servicenow inc,15753.4,08/16/2021,non-competitive,,CAD
121,11340,City Planning,"CONFIRMATION ORDER - SERVICES HAVE BEEN RENDERED,To pay for Invoice No's 1024565, 1037417 and 1049574 for the provision of water dispenser rental for the City Planning Division at Etobicoke Civic Centre.",waterlogic canada inc,247.5,08/30/2021,non-competitive,,CAD
122,11718,Economic Development & Culture,"For the provision of non-exclusive technical production services to various Mass Immunization Clinics across the City of Toronto and other services in connection with the ShowLoveTO project, all in accordance with the Agreement made on July 23, 2021.",prg  production resource group,1234000.0,08/27/2021,non-competitive,,CAD
123,11801,City Manager's Office,"For the provision of strategic and inter-governmental affairs advice in supporting the Executive Leadership Table (ELT) consisting of the City Managers and CAOs of the GTHA municipalities (the “Project”) as required by the City Manager, all in accordance with the Agreement made on July 16, 2021.",strategycorp inc,96000.0,07/16/2021,non-competitive,,CAD
124,11802,Toronto Water,"AUTHORITY: IE9.4, adopted by City Council on November 26 and 27, 2019,For the provision of locating, marking and mapping of underground infrastructure at various locations within the City of Toronto for the Toronto Water Division, as and when required, for the period from February 1, 2021 to January 31, 2023, all in accordance with the LOCATE SERVICES AGREEMENT dated February 1, 2020 and with the subsequent Amending Agreement made February 1, 2021.",promark telecon inc,1050000.0,02/01/2021,non-competitive,,CAD
125,11803,Toronto Water,"AUTHORITY: IE9.4, adopted by City Council on November 26 and 27, 2019,For the provision of locating, marking and mapping of underground infrastructure at various locations within the City of Toronto for the Toronto Water Division, as and when required, for the period from February 1, 2021 to January 31, 2023, all in accordance with the LOCATE SERVICES AGREEMENT dated February 1, 2020 and with the subsequent Amending Agreement made February 1, 2021.",pvs contractors inc,950000.0,02/01/2021,non-competitive,,CAD
126,11779,"Parks, Forestry & Recreation",For the rental of one (1) office trailer at 295 Unwin Avenue to support Forestry operations,,23880.0,08/20/2021,non-competitive,,CAD
127,WS3100582737,Toronto Water,"Authority: GL16.5 adopted by City Council on October 27, 2020.,Provision of Software AG product support and maintenance for the period from August 1, 2021 to July 31, 2022",software ag canada inc,68968.7,08/13/2021,non-competitive,,CAD
128,WS3083470150,City Planning,"Authority: GL16.5 adopted by City Council on October 27, 2020.,Provision of MapInfo Professional MATS Version 19.3 software maintenance and technical support for four (4) licenses for a period of one (1) year from May 1 2021 to April 30 2022",korem geospatial software,2380.0,08/12/2021,non-competitive,,CAD
129,WS3045020717,Toronto Water,Source for Supply and Delivery of Hydrant AI Devices - 21-144,digital water solutions,56988.75,08/17/2021,non-competitive,,CAD
130,11704,Real Estate Services,For the provision of legal services required for the Etobicoke Civic Centre (ECC) project to support the construction and contract documentation phases of the project.,osler hoskin  harcourt llp in tr,500000.0,08/18/2021,non-competitive,,CAD
131,11786,Toronto Water,For the provision of IT professional services to conduct a readiness check on the migrating Toronto Water Asset Geodatabase (TWAG) geometric network data model to utility network data model.,,71655.0,08/16/2021,non-competitive,,CAD
132,WS3060670217,Court Services,For Support and Maintenance for software developed by Q-Matic AB for the City of Toronto's Court Services Division.,trica cxm solutions inc,29741.0,07/30/2021,non-competitive,,CAD
133,WS3089785632,Information & Technology,"For the Implementation, Delivery and Services of FrontDesk Online Appointment Booking and Queue Management Solution and Consumables for the City of Toronto's Technology Services Division for a period of two (2) years from July 30, 2021 to July 29, 2023.",frontdesk queue management systems inc,500000.0,07/30/2021,non-competitive,,CAD
134,11761,City Manager's Office,"For Professional Consulting Services, program support, and advise. It includes a review of the,Development Guidelines.",kpmg llp,400000.0,08/09/2021,non-competitive,,CAD
135,10953,Fleet Services,"For the provision of supply and delivery of tires for the City's Class 1 to Class 8 vehicles, trailers,,construction, and agricultural equipment for the initial period from November 1, 2020, to October 31, 2025,,with the option to renew the contract for one (1) additional five (5) years from November 1, 2025, to October,31, 2030.",,4907363.0,07/29/2021,non-competitive,,CAD
